imp_id,site_domain,ad_size,geo,hour,device_type,user_segment,deal_id,buyer_id,bidfloor,deal_type,past_win_rate,label
imp_491,fashionhub.com,160x600,CA,14,tablet,sports_enthusiast,deal_12,buyer_1,0.9,preferred,0.34,1
imp_492,fashionhub.com,300x250,CA,3,tablet,fashion_lover,deal_22,buyer_1,0.89,preferred,0.82,1
imp_492,fashionhub.com,300x250,CA,3,tablet,fashion_lover,deal_81,buyer_4,1.29,private_auction,0.94,1
imp_492,fashionhub.com,300x250,CA,3,tablet,fashion_lover,deal_28,buyer_2,0.78,preferred,0.01,0
imp_493,news.com,728x90,CA,14,mobile,sports_enthusiast,deal_36,buyer_10,0.8,preferred,0.89,1
imp_493,news.com,728x90,CA,14,mobile,sports_enthusiast,deal_99,buyer_10,1.05,preferred,0.71,0
imp_493,news.com,728x90,CA,14,mobile,sports_enthusiast,deal_73,buyer_3,0.58,preferred,0.6,0
imp_494,fashionhub.com,728x90,CA,10,mobile,news_junkie,deal_62,buyer_2,0.74,private_auction,0.38,0
imp_494,fashionhub.com,728x90,CA,10,mobile,news_junkie,deal_30,buyer_9,1.22,preferred,0.23,0
imp_494,fashionhub.com,728x90,CA,10,mobile,news_junkie,deal_16,buyer_5,0.55,private_auction,0.76,0
imp_495,news.com,300x250,UK,15,desktop,fashion_lover,deal_49,buyer_4,1.32,preferred,0.92,1
imp_496,sportsdaily.com,160x600,UK,4,desktop,news_junkie,deal_98,buyer_1,1.09,private_auction,0.65,1
imp_496,sportsdaily.com,160x600,UK,4,desktop,news_junkie,deal_4,buyer_4,1.71,private_auction,0.34,1
imp_496,sportsdaily.com,160x600,UK,4,desktop,news_junkie,deal_7,buyer_4,1.62,preferred,0.61,1
imp_497,sportsdaily.com,300x250,IN,20,mobile,sports_enthusiast,deal_9,buyer_4,0.2,preferred,0.94,1
imp_497,sportsdaily.com,300x250,IN,20,mobile,sports_enthusiast,deal_23,buyer_10,1.14,preferred,0.24,1
imp_498,fashionhub.com,728x90,UK,5,tablet,fashion_lover,deal_55,buyer_3,1.25,private_auction,0.29,0
imp_499,fashionhub.com,300x250,UK,15,mobile,news_junkie,deal_49,buyer_3,0.99,private_auction,0.51,0
imp_499,fashionhub.com,300x250,UK,15,mobile,news_junkie,deal_98,buyer_3,1.66,private_auction,0.02,0
imp_500,news.com,728x90,DE,17,mobile,fashion_lover,deal_49,buyer_8,0.68,private_auction,0.38,0
imp_500,news.com,728x90,DE,17,mobile,fashion_lover,deal_10,buyer_6,0.36,private_auction,0.2,0
imp_501,news.com,300x250,DE,23,tablet,news_junkie,deal_52,buyer_7,1.89,private_auction,0.38,0
imp_501,news.com,300x250,DE,23,tablet,news_junkie,deal_76,buyer_2,0.88,preferred,0.99,1
imp_502,fashionhub.com,300x250,CA,13,desktop,news_junkie,deal_91,buyer_8,1.31,private_auction,0.7,0
imp_502,fashionhub.com,300x250,CA,13,desktop,news_junkie,deal_55,buyer_4,0.56,preferred,0.92,1
imp_502,fashionhub.com,300x250,CA,13,desktop,news_junkie,deal_91,buyer_1,1.43,preferred,0.26,0
imp_503,fashionhub.com,300x250,UK,7,tablet,fashion_lover,deal_15,buyer_2,1.32,private_auction,0.4,0
imp_504,news.com,160x600,CA,13,mobile,tech_savvy,deal_89,buyer_5,1.05,private_auction,0.59,0
imp_504,news.com,160x600,CA,13,mobile,tech_savvy,deal_97,buyer_2,0.31,private_auction,0.81,1
imp_505,news.com,160x600,IN,22,desktop,sports_enthusiast,deal_63,buyer_1,0.28,private_auction,0.52,0
imp_506,fashionhub.com,728x90,CA,5,desktop,fashion_lover,deal_18,buyer_4,1.02,preferred,0.45,0
imp_506,fashionhub.com,728x90,CA,5,desktop,fashion_lover,deal_24,buyer_4,0.21,preferred,0.81,1
imp_506,fashionhub.com,728x90,CA,5,desktop,fashion_lover,deal_53,buyer_8,1.29,preferred,0.87,1
imp_507,sportsdaily.com,300x250,IN,3,desktop,sports_enthusiast,deal_4,buyer_10,0.55,private_auction,0.67,1
imp_507,sportsdaily.com,300x250,IN,3,desktop,sports_enthusiast,deal_8,buyer_5,1.53,preferred,0.67,0
imp_508,news.com,300x250,CA,16,mobile,tech_savvy,deal_67,buyer_5,1.87,private_auction,0.76,0
imp_508,news.com,300x250,CA,16,mobile,tech_savvy,deal_44,buyer_6,1.4,private_auction,1.0,0
imp_508,news.com,300x250,CA,16,mobile,tech_savvy,deal_47,buyer_7,0.82,preferred,0.98,0
imp_509,news.com,300x250,IN,22,desktop,fashion_lover,deal_78,buyer_2,1.75,private_auction,0.95,0
imp_510,news.com,728x90,IN,19,tablet,tech_savvy,deal_53,buyer_4,0.11,private_auction,0.02,0
imp_510,news.com,728x90,IN,19,tablet,tech_savvy,deal_6,buyer_6,1.39,preferred,0.61,1
imp_510,news.com,728x90,IN,19,tablet,tech_savvy,deal_79,buyer_2,0.76,private_auction,0.99,0
imp_511,news.com,160x600,IN,9,tablet,fashion_lover,deal_19,buyer_9,1.76,preferred,0.13,0
imp_511,news.com,160x600,IN,9,tablet,fashion_lover,deal_39,buyer_9,1.98,private_auction,0.17,0
imp_511,news.com,160x600,IN,9,tablet,fashion_lover,deal_15,buyer_8,1.36,preferred,0.24,0
imp_512,fashionhub.com,160x600,US,3,desktop,sports_enthusiast,deal_42,buyer_7,1.56,preferred,0.72,0
imp_513,fashionhub.com,300x250,CA,17,tablet,tech_savvy,deal_89,buyer_6,1.76,preferred,0.64,1
imp_514,fashionhub.com,160x600,IN,20,tablet,tech_savvy,deal_29,buyer_5,0.32,preferred,0.11,0
imp_515,fashionhub.com,300x250,US,18,desktop,fashion_lover,deal_49,buyer_10,1.5,private_auction,0.06,0
imp_515,fashionhub.com,300x250,US,18,desktop,fashion_lover,deal_50,buyer_7,0.71,private_auction,0.8,0
imp_516,news.com,160x600,DE,18,mobile,sports_enthusiast,deal_2,buyer_9,1.72,private_auction,0.14,0
imp_516,news.com,160x600,DE,18,mobile,sports_enthusiast,deal_29,buyer_8,1.39,preferred,0.6,1
imp_517,fashionhub.com,160x600,US,19,desktop,news_junkie,deal_89,buyer_2,0.62,private_auction,0.63,1
imp_517,fashionhub.com,160x600,US,19,desktop,news_junkie,deal_38,buyer_7,0.21,private_auction,0.15,0
imp_517,fashionhub.com,160x600,US,19,desktop,news_junkie,deal_94,buyer_4,1.43,preferred,0.92,0
imp_518,sportsdaily.com,160x600,IN,9,tablet,fashion_lover,deal_71,buyer_7,0.74,private_auction,0.99,0
imp_519,sportsdaily.com,300x250,DE,23,desktop,news_junkie,deal_25,buyer_9,0.85,preferred,0.32,0
imp_519,sportsdaily.com,300x250,DE,23,desktop,news_junkie,deal_7,buyer_5,0.97,preferred,0.58,0
imp_519,sportsdaily.com,300x250,DE,23,desktop,news_junkie,deal_62,buyer_5,1.8,preferred,0.22,0
imp_520,fashionhub.com,160x600,US,11,tablet,sports_enthusiast,deal_19,buyer_7,1.91,private_auction,0.68,1
imp_520,fashionhub.com,160x600,US,11,tablet,sports_enthusiast,deal_8,buyer_2,0.78,private_auction,0.18,1
imp_520,fashionhub.com,160x600,US,11,tablet,sports_enthusiast,deal_66,buyer_6,1.23,preferred,0.63,1
imp_521,news.com,300x250,CA,12,desktop,news_junkie,deal_77,buyer_3,1.34,private_auction,0.78,0
imp_521,news.com,300x250,CA,12,desktop,news_junkie,deal_86,buyer_2,1.58,private_auction,0.28,0
imp_521,news.com,300x250,CA,12,desktop,news_junkie,deal_48,buyer_1,0.33,preferred,0.12,0
imp_522,fashionhub.com,300x250,US,18,tablet,tech_savvy,deal_89,buyer_2,1.61,preferred,0.38,0
imp_522,fashionhub.com,300x250,US,18,tablet,tech_savvy,deal_90,buyer_7,0.67,preferred,0.1,1
imp_523,fashionhub.com,300x250,IN,22,mobile,tech_savvy,deal_69,buyer_9,1.03,preferred,0.75,1
imp_523,fashionhub.com,300x250,IN,22,mobile,tech_savvy,deal_85,buyer_2,0.44,preferred,0.01,0
imp_523,fashionhub.com,300x250,IN,22,mobile,tech_savvy,deal_41,buyer_2,0.17,preferred,0.65,1
imp_524,sportsdaily.com,300x250,US,3,tablet,news_junkie,deal_70,buyer_3,0.9,preferred,0.25,1
imp_524,sportsdaily.com,300x250,US,3,tablet,news_junkie,deal_67,buyer_5,1.35,private_auction,0.14,0
imp_525,sportsdaily.com,160x600,UK,19,tablet,fashion_lover,deal_13,buyer_1,0.55,preferred,0.14,0
imp_525,sportsdaily.com,160x600,UK,19,tablet,fashion_lover,deal_28,buyer_3,1.24,preferred,0.59,1
imp_525,sportsdaily.com,160x600,UK,19,tablet,fashion_lover,deal_94,buyer_10,0.9,private_auction,0.26,0
imp_526,news.com,728x90,IN,2,desktop,tech_savvy,deal_19,buyer_9,0.49,private_auction,1.0,1
imp_526,news.com,728x90,IN,2,desktop,tech_savvy,deal_25,buyer_6,1.17,preferred,0.42,1
imp_526,news.com,728x90,IN,2,desktop,tech_savvy,deal_56,buyer_7,0.15,preferred,0.08,0
imp_527,news.com,160x600,DE,13,mobile,news_junkie,deal_12,buyer_6,1.83,private_auction,0.15,0
imp_527,news.com,160x600,DE,13,mobile,news_junkie,deal_36,buyer_1,0.29,preferred,0.38,1
imp_527,news.com,160x600,DE,13,mobile,news_junkie,deal_16,buyer_3,1.1,private_auction,0.59,0
imp_528,news.com,160x600,UK,22,tablet,news_junkie,deal_35,buyer_10,0.29,preferred,0.17,0
imp_528,news.com,160x600,UK,22,tablet,news_junkie,deal_50,buyer_3,0.76,private_auction,0.48,1
imp_528,news.com,160x600,UK,22,tablet,news_junkie,deal_2,buyer_9,1.46,preferred,0.14,0
imp_529,sportsdaily.com,300x250,UK,22,mobile,tech_savvy,deal_59,buyer_3,0.93,private_auction,0.8,1
imp_529,sportsdaily.com,300x250,UK,22,mobile,tech_savvy,deal_36,buyer_7,1.09,preferred,0.31,0
imp_529,sportsdaily.com,300x250,UK,22,mobile,tech_savvy,deal_40,buyer_7,1.56,preferred,0.63,1
imp_530,news.com,300x250,CA,18,mobile,sports_enthusiast,deal_37,buyer_9,1.87,preferred,0.96,1
imp_530,news.com,300x250,CA,18,mobile,sports_enthusiast,deal_66,buyer_3,1.01,preferred,0.41,0
imp_530,news.com,300x250,CA,18,mobile,sports_enthusiast,deal_96,buyer_1,1.46,private_auction,0.24,0
imp_531,fashionhub.com,160x600,DE,1,tablet,tech_savvy,deal_87,buyer_9,1.82,preferred,0.08,0
imp_532,fashionhub.com,728x90,US,13,desktop,tech_savvy,deal_48,buyer_2,0.74,preferred,0.83,0
imp_533,news.com,728x90,UK,15,desktop,news_junkie,deal_1,buyer_10,0.85,private_auction,0.93,0
imp_534,fashionhub.com,300x250,IN,19,desktop,sports_enthusiast,deal_1,buyer_10,0.97,private_auction,0.35,1
imp_534,fashionhub.com,300x250,IN,19,desktop,sports_enthusiast,deal_93,buyer_3,0.86,preferred,0.1,0
imp_535,news.com,160x600,DE,4,desktop,sports_enthusiast,deal_1,buyer_3,1.56,private_auction,0.23,0
imp_535,news.com,160x600,DE,4,desktop,sports_enthusiast,deal_39,buyer_6,0.91,preferred,0.54,1
imp_536,sportsdaily.com,160x600,IN,5,mobile,news_junkie,deal_56,buyer_1,0.78,preferred,0.11,0
imp_536,sportsdaily.com,160x600,IN,5,mobile,news_junkie,deal_18,buyer_7,0.9,private_auction,0.9,1
imp_536,sportsdaily.com,160x600,IN,5,mobile,news_junkie,deal_26,buyer_8,1.92,private_auction,0.12,0
imp_537,sportsdaily.com,160x600,CA,10,desktop,tech_savvy,deal_15,buyer_2,1.61,preferred,0.16,0
imp_538,fashionhub.com,300x250,US,21,desktop,tech_savvy,deal_95,buyer_1,0.93,private_auction,0.28,1
imp_538,fashionhub.com,300x250,US,21,desktop,tech_savvy,deal_55,buyer_4,1.27,preferred,0.25,0
imp_538,fashionhub.com,300x250,US,21,desktop,tech_savvy,deal_34,buyer_4,1.37,private_auction,0.2,0
imp_539,news.com,160x600,DE,19,mobile,fashion_lover,deal_81,buyer_3,0.54,preferred,0.4,1
imp_539,news.com,160x600,DE,19,mobile,fashion_lover,deal_25,buyer_3,0.91,preferred,0.09,1
imp_539,news.com,160x600,DE,19,mobile,fashion_lover,deal_53,buyer_9,0.68,preferred,0.22,0
imp_540,news.com,160x600,IN,20,mobile,news_junkie,deal_35,buyer_6,0.63,private_auction,0.71,1
imp_541,news.com,300x250,US,0,mobile,news_junkie,deal_37,buyer_8,0.63,preferred,0.43,1
imp_542,sportsdaily.com,728x90,UK,9,mobile,sports_enthusiast,deal_2,buyer_9,1.56,preferred,0.33,0
imp_542,sportsdaily.com,728x90,UK,9,mobile,sports_enthusiast,deal_47,buyer_10,1.1,private_auction,0.24,0
imp_542,sportsdaily.com,728x90,UK,9,mobile,sports_enthusiast,deal_75,buyer_7,0.27,preferred,0.13,0
imp_543,news.com,300x250,DE,20,mobile,fashion_lover,deal_58,buyer_2,0.24,private_auction,0.3,0
imp_543,news.com,300x250,DE,20,mobile,fashion_lover,deal_98,buyer_4,1.11,preferred,0.04,0
imp_543,news.com,300x250,DE,20,mobile,fashion_lover,deal_71,buyer_5,1.79,private_auction,0.89,1
imp_544,fashionhub.com,300x250,IN,2,desktop,tech_savvy,deal_65,buyer_1,0.42,private_auction,0.7,1
imp_544,fashionhub.com,300x250,IN,2,desktop,tech_savvy,deal_6,buyer_10,0.22,preferred,0.74,1
imp_544,fashionhub.com,300x250,IN,2,desktop,tech_savvy,deal_88,buyer_9,1.75,preferred,0.17,0
imp_545,sportsdaily.com,160x600,IN,12,tablet,news_junkie,deal_24,buyer_1,0.4,preferred,0.59,1
imp_546,fashionhub.com,728x90,DE,22,tablet,news_junkie,deal_29,buyer_5,1.45,preferred,0.17,1
imp_546,fashionhub.com,728x90,DE,22,tablet,news_junkie,deal_31,buyer_5,0.17,preferred,0.94,1
imp_547,news.com,728x90,US,20,mobile,fashion_lover,deal_15,buyer_1,1.33,private_auction,0.32,0
imp_547,news.com,728x90,US,20,mobile,fashion_lover,deal_71,buyer_5,1.47,private_auction,0.9,1
imp_547,news.com,728x90,US,20,mobile,fashion_lover,deal_8,buyer_1,1.67,preferred,0.73,1
imp_548,sportsdaily.com,300x250,DE,21,tablet,sports_enthusiast,deal_96,buyer_7,1.9,private_auction,0.87,0
imp_548,sportsdaily.com,300x250,DE,21,tablet,sports_enthusiast,deal_71,buyer_4,1.65,preferred,0.32,1
imp_548,sportsdaily.com,300x250,DE,21,tablet,sports_enthusiast,deal_81,buyer_7,0.4,preferred,0.73,1
imp_549,news.com,728x90,US,15,mobile,tech_savvy,deal_23,buyer_4,1.18,preferred,0.65,1
imp_550,news.com,300x250,IN,21,tablet,fashion_lover,deal_19,buyer_2,0.91,private_auction,0.91,0
imp_551,news.com,160x600,DE,4,tablet,sports_enthusiast,deal_13,buyer_7,0.83,preferred,0.83,0
imp_551,news.com,160x600,DE,4,tablet,sports_enthusiast,deal_83,buyer_1,0.35,preferred,0.27,0
imp_551,news.com,160x600,DE,4,tablet,sports_enthusiast,deal_77,buyer_1,1.61,preferred,0.96,1
imp_552,fashionhub.com,728x90,US,6,mobile,tech_savvy,deal_57,buyer_3,0.68,private_auction,0.15,1
imp_552,fashionhub.com,728x90,US,6,mobile,tech_savvy,deal_89,buyer_5,1.29,preferred,0.02,0
imp_552,fashionhub.com,728x90,US,6,mobile,tech_savvy,deal_70,buyer_5,0.29,private_auction,0.14,0
imp_553,news.com,300x250,IN,12,mobile,news_junkie,deal_37,buyer_4,1.85,private_auction,0.69,0
imp_553,news.com,300x250,IN,12,mobile,news_junkie,deal_15,buyer_8,0.42,preferred,0.22,0
imp_553,news.com,300x250,IN,12,mobile,news_junkie,deal_37,buyer_6,0.24,private_auction,0.12,0
imp_554,news.com,300x250,DE,4,mobile,tech_savvy,deal_43,buyer_10,0.44,private_auction,0.15,0
imp_554,news.com,300x250,DE,4,mobile,tech_savvy,deal_39,buyer_10,1.65,private_auction,0.88,1
imp_554,news.com,300x250,DE,4,mobile,tech_savvy,deal_64,buyer_6,1.87,preferred,0.79,0
imp_555,news.com,160x600,CA,10,mobile,tech_savvy,deal_93,buyer_8,1.65,preferred,0.58,0
imp_555,news.com,160x600,CA,10,mobile,tech_savvy,deal_36,buyer_3,0.27,preferred,0.18,0
imp_556,sportsdaily.com,728x90,IN,15,tablet,tech_savvy,deal_82,buyer_6,0.36,preferred,0.38,0
imp_556,sportsdaily.com,728x90,IN,15,tablet,tech_savvy,deal_69,buyer_9,1.04,preferred,0.38,0
imp_556,sportsdaily.com,728x90,IN,15,tablet,tech_savvy,deal_54,buyer_9,1.2,preferred,0.7,1
imp_557,news.com,300x250,US,11,tablet,tech_savvy,deal_15,buyer_1,1.83,private_auction,0.85,0
imp_558,news.com,728x90,IN,4,tablet,tech_savvy,deal_27,buyer_4,0.21,preferred,0.12,0
imp_559,news.com,728x90,US,22,desktop,news_junkie,deal_90,buyer_2,1.36,preferred,0.48,0
imp_560,news.com,300x250,CA,11,mobile,sports_enthusiast,deal_10,buyer_1,1.18,private_auction,0.15,0
imp_561,fashionhub.com,300x250,DE,22,desktop,tech_savvy,deal_93,buyer_6,0.94,preferred,0.29,1
imp_561,fashionhub.com,300x250,DE,22,desktop,tech_savvy,deal_83,buyer_1,1.25,preferred,0.5,1
imp_562,sportsdaily.com,160x600,IN,17,tablet,news_junkie,deal_65,buyer_5,1.45,private_auction,0.93,1
imp_562,sportsdaily.com,160x600,IN,17,tablet,news_junkie,deal_12,buyer_9,0.82,preferred,0.74,1
imp_562,sportsdaily.com,160x600,IN,17,tablet,news_junkie,deal_8,buyer_4,0.85,preferred,0.82,1
imp_563,sportsdaily.com,160x600,IN,12,mobile,sports_enthusiast,deal_83,buyer_7,0.47,preferred,0.1,0
imp_563,sportsdaily.com,160x600,IN,12,mobile,sports_enthusiast,deal_100,buyer_6,0.15,private_auction,0.16,1
imp_564,news.com,160x600,US,9,mobile,fashion_lover,deal_5,buyer_4,0.61,preferred,0.56,0
imp_564,news.com,160x600,US,9,mobile,fashion_lover,deal_6,buyer_1,0.7,private_auction,0.01,0
imp_564,news.com,160x600,US,9,mobile,fashion_lover,deal_37,buyer_7,1.05,private_auction,0.75,0
imp_565,news.com,160x600,US,10,desktop,sports_enthusiast,deal_100,buyer_3,0.15,private_auction,0.48,0
imp_565,news.com,160x600,US,10,desktop,sports_enthusiast,deal_5,buyer_5,0.41,private_auction,0.08,0
imp_565,news.com,160x600,US,10,desktop,sports_enthusiast,deal_92,buyer_4,1.78,preferred,0.77,1
imp_566,fashionhub.com,160x600,DE,20,tablet,news_junkie,deal_17,buyer_6,0.65,private_auction,0.04,0
imp_566,fashionhub.com,160x600,DE,20,tablet,news_junkie,deal_88,buyer_7,0.55,preferred,0.96,1
imp_567,sportsdaily.com,300x250,US,4,desktop,sports_enthusiast,deal_13,buyer_8,0.7,private_auction,0.16,0
imp_567,sportsdaily.com,300x250,US,4,desktop,sports_enthusiast,deal_47,buyer_6,0.27,preferred,0.71,1
imp_568,sportsdaily.com,728x90,IN,20,mobile,sports_enthusiast,deal_63,buyer_1,0.79,private_auction,0.4,0
imp_568,sportsdaily.com,728x90,IN,20,mobile,sports_enthusiast,deal_88,buyer_3,0.94,private_auction,0.37,0
imp_568,sportsdaily.com,728x90,IN,20,mobile,sports_enthusiast,deal_65,buyer_8,0.6,preferred,0.62,0
imp_569,fashionhub.com,300x250,DE,0,mobile,sports_enthusiast,deal_49,buyer_3,1.18,preferred,0.22,0
imp_569,fashionhub.com,300x250,DE,0,mobile,sports_enthusiast,deal_86,buyer_2,0.76,private_auction,0.64,0
imp_570,sportsdaily.com,300x250,US,5,tablet,sports_enthusiast,deal_99,buyer_7,0.48,private_auction,0.06,0
imp_570,sportsdaily.com,300x250,US,5,tablet,sports_enthusiast,deal_78,buyer_8,0.5,private_auction,0.11,0
imp_571,fashionhub.com,300x250,IN,4,tablet,fashion_lover,deal_73,buyer_1,1.98,private_auction,0.06,0
imp_571,fashionhub.com,300x250,IN,4,tablet,fashion_lover,deal_56,buyer_8,0.51,preferred,0.87,0
imp_572,fashionhub.com,728x90,UK,8,tablet,fashion_lover,deal_19,buyer_2,0.62,preferred,0.3,0
imp_573,sportsdaily.com,160x600,CA,21,desktop,fashion_lover,deal_12,buyer_7,0.75,private_auction,0.16,0
imp_574,sportsdaily.com,728x90,IN,17,tablet,fashion_lover,deal_56,buyer_6,1.83,private_auction,0.82,1
imp_574,sportsdaily.com,728x90,IN,17,tablet,fashion_lover,deal_77,buyer_4,0.25,preferred,0.32,0
imp_574,sportsdaily.com,728x90,IN,17,tablet,fashion_lover,deal_94,buyer_6,0.13,private_auction,0.93,1
imp_575,sportsdaily.com,300x250,IN,8,tablet,sports_enthusiast,deal_17,buyer_8,1.31,preferred,0.04,0
imp_575,sportsdaily.com,300x250,IN,8,tablet,sports_enthusiast,deal_25,buyer_7,1.42,preferred,0.6,1
imp_576,news.com,300x250,DE,0,desktop,news_junkie,deal_39,buyer_5,1.05,preferred,0.7,0
imp_577,sportsdaily.com,728x90,IN,11,desktop,tech_savvy,deal_98,buyer_6,0.32,preferred,0.46,0
imp_577,sportsdaily.com,728x90,IN,11,desktop,tech_savvy,deal_71,buyer_10,0.41,private_auction,0.38,0
imp_577,sportsdaily.com,728x90,IN,11,desktop,tech_savvy,deal_89,buyer_7,1.3,preferred,1.0,0
imp_578,news.com,300x250,US,19,desktop,sports_enthusiast,deal_96,buyer_10,1.86,preferred,0.63,0
imp_578,news.com,300x250,US,19,desktop,sports_enthusiast,deal_5,buyer_5,1.72,preferred,0.22,0
imp_579,sportsdaily.com,300x250,CA,15,mobile,news_junkie,deal_53,buyer_7,0.11,private_auction,0.78,1
imp_579,sportsdaily.com,300x250,CA,15,mobile,news_junkie,deal_35,buyer_5,0.68,private_auction,0.67,1
imp_580,sportsdaily.com,300x250,US,0,mobile,news_junkie,deal_95,buyer_10,0.7,preferred,0.96,0
imp_580,sportsdaily.com,300x250,US,0,mobile,news_junkie,deal_31,buyer_9,1.95,preferred,0.62,1
imp_580,sportsdaily.com,300x250,US,0,mobile,news_junkie,deal_7,buyer_10,0.92,private_auction,0.98,1
imp_581,sportsdaily.com,160x600,CA,13,mobile,sports_enthusiast,deal_17,buyer_9,0.32,private_auction,0.84,0
imp_581,sportsdaily.com,160x600,CA,13,mobile,sports_enthusiast,deal_34,buyer_9,0.4,private_auction,0.2,1
imp_581,sportsdaily.com,160x600,CA,13,mobile,sports_enthusiast,deal_56,buyer_1,1.29,preferred,0.03,0
imp_582,news.com,160x600,IN,0,tablet,fashion_lover,deal_82,buyer_6,0.45,preferred,0.3,0
imp_582,news.com,160x600,IN,0,tablet,fashion_lover,deal_32,buyer_7,1.56,preferred,0.27,0
imp_583,fashionhub.com,300x250,DE,3,mobile,tech_savvy,deal_16,buyer_2,0.37,private_auction,0.89,1
imp_583,fashionhub.com,300x250,DE,3,mobile,tech_savvy,deal_64,buyer_6,1.83,preferred,0.39,0
imp_583,fashionhub.com,300x250,DE,3,mobile,tech_savvy,deal_3,buyer_7,0.24,preferred,0.21,0
imp_584,sportsdaily.com,160x600,IN,5,mobile,news_junkie,deal_23,buyer_10,1.3,preferred,0.12,0
imp_585,sportsdaily.com,728x90,DE,19,tablet,sports_enthusiast,deal_67,buyer_5,1.86,preferred,0.61,0
imp_586,fashionhub.com,160x600,CA,6,desktop,sports_enthusiast,deal_4,buyer_6,0.36,preferred,0.73,0
imp_587,sportsdaily.com,728x90,IN,6,mobile,news_junkie,deal_71,buyer_5,0.99,private_auction,0.44,0
imp_587,sportsdaily.com,728x90,IN,6,mobile,news_junkie,deal_25,buyer_5,0.43,private_auction,0.96,1
imp_587,sportsdaily.com,728x90,IN,6,mobile,news_junkie,deal_99,buyer_10,0.69,preferred,0.95,1
imp_588,sportsdaily.com,728x90,DE,23,desktop,news_junkie,deal_14,buyer_10,0.83,preferred,0.57,1
imp_588,sportsdaily.com,728x90,DE,23,desktop,news_junkie,deal_81,buyer_2,0.95,preferred,0.96,1
imp_588,sportsdaily.com,728x90,DE,23,desktop,news_junkie,deal_53,buyer_5,1.25,private_auction,0.4,1
imp_589,sportsdaily.com,728x90,CA,11,mobile,sports_enthusiast,deal_85,buyer_6,0.81,private_auction,0.12,0
imp_590,news.com,160x600,UK,6,desktop,news_junkie,deal_72,buyer_2,0.83,preferred,0.53,1
imp_591,sportsdaily.com,160x600,DE,21,mobile,tech_savvy,deal_97,buyer_7,0.7,private_auction,0.2,1
imp_591,sportsdaily.com,160x600,DE,21,mobile,tech_savvy,deal_64,buyer_8,0.19,private_auction,0.42,1
imp_591,sportsdaily.com,160x600,DE,21,mobile,tech_savvy,deal_22,buyer_10,0.72,private_auction,0.24,1
imp_592,news.com,160x600,DE,0,desktop,news_junkie,deal_52,buyer_1,1.8,preferred,0.34,1
imp_593,sportsdaily.com,300x250,IN,23,desktop,news_junkie,deal_97,buyer_6,0.86,private_auction,0.49,1
imp_593,sportsdaily.com,300x250,IN,23,desktop,news_junkie,deal_39,buyer_8,1.04,preferred,0.84,0
imp_594,news.com,300x250,CA,1,mobile,fashion_lover,deal_42,buyer_7,0.53,preferred,0.19,0
imp_595,sportsdaily.com,160x600,US,22,mobile,news_junkie,deal_15,buyer_1,1.9,preferred,0.26,0
imp_596,sportsdaily.com,728x90,CA,4,tablet,tech_savvy,deal_17,buyer_6,1.74,private_auction,0.64,0
imp_597,fashionhub.com,160x600,CA,18,desktop,tech_savvy,deal_42,buyer_8,0.53,private_auction,0.77,0
imp_597,fashionhub.com,160x600,CA,18,desktop,tech_savvy,deal_46,buyer_9,1.69,preferred,0.66,0
imp_598,news.com,160x600,US,2,desktop,sports_enthusiast,deal_2,buyer_4,0.99,private_auction,0.19,1
imp_599,news.com,160x600,DE,16,desktop,news_junkie,deal_59,buyer_3,1.71,preferred,0.91,1
imp_599,news.com,160x600,DE,16,desktop,news_junkie,deal_47,buyer_7,1.95,preferred,0.78,1
imp_599,news.com,160x600,DE,16,desktop,news_junkie,deal_36,buyer_7,0.41,private_auction,0.95,1
imp_600,news.com,300x250,IN,3,tablet,sports_enthusiast,deal_3,buyer_8,0.46,preferred,0.48,0
imp_601,sportsdaily.com,728x90,US,17,mobile,news_junkie,deal_28,buyer_3,0.85,private_auction,0.51,1
imp_601,sportsdaily.com,728x90,US,17,mobile,news_junkie,deal_35,buyer_6,0.29,private_auction,0.73,1
imp_602,sportsdaily.com,300x250,IN,5,tablet,news_junkie,deal_78,buyer_8,1.09,preferred,0.68,0
imp_602,sportsdaily.com,300x250,IN,5,tablet,news_junkie,deal_15,buyer_4,0.32,preferred,0.58,1
imp_602,sportsdaily.com,300x250,IN,5,tablet,news_junkie,deal_69,buyer_2,0.62,private_auction,0.39,1
imp_603,fashionhub.com,160x600,UK,15,mobile,fashion_lover,deal_45,buyer_5,1.44,private_auction,0.73,1
imp_604,fashionhub.com,160x600,DE,15,tablet,news_junkie,deal_31,buyer_3,0.7,preferred,0.17,0
imp_604,fashionhub.com,160x600,DE,15,tablet,news_junkie,deal_59,buyer_3,1.93,private_auction,0.43,1
imp_604,fashionhub.com,160x600,DE,15,tablet,news_junkie,deal_34,buyer_2,0.42,preferred,0.59,0
imp_605,fashionhub.com,300x250,IN,7,desktop,sports_enthusiast,deal_3,buyer_10,1.39,private_auction,0.84,1
imp_606,news.com,300x250,US,3,desktop,news_junkie,deal_63,buyer_6,1.98,private_auction,0.66,1
imp_606,news.com,300x250,US,3,desktop,news_junkie,deal_59,buyer_1,1.67,private_auction,0.71,0
imp_607,fashionhub.com,160x600,IN,3,desktop,sports_enthusiast,deal_53,buyer_4,1.35,preferred,0.36,1
imp_608,fashionhub.com,160x600,IN,11,mobile,sports_enthusiast,deal_49,buyer_2,1.93,private_auction,0.99,0
